id,name
47,San Diego
905,San Diego
1728,San Diego
2879,San Diego
2939,San Diego
3321,San Diego
3443,San Diego
3664,San Diego
3811,San Diego
3836,San Diego
4260,San Diego
4632,San Diego
6819,San Diego
7268,San Diego
7740,San Diego
10136,San Diego
10144,San Diego
11139,San Diego
11487,San Diego
11647,San Diego
12168,San Diego
12362,San Diego
12640,San Diego
14465,San Diego
14666,San Diego
15136,San Diego
15346,San Diego
15580,San Diego
16828,San Diego
17265,San Diego
17345,San Diego
17975,San Diego
18642,San Diego
18889,San Diego
19156,San Diego
19533,San Diego
21636,San Diego
21937,San Diego
21994,San Diego
23184,San Diego
24034,San Diego
24492,San Diego
25462,San Diego
25819,San Diego
26017,San Diego
26564,San Diego
26714,San Diego
26781,San Diego
27323,San Diego
27654,San Diego
27826,San Diego
29853,San Diego
30022,San Diego
30033,San Diego
30185,San Diego
30199,San Diego
30287,San Diego
30345,San Diego
30722,San Diego
31266,San Diego
32361,San Diego
32632,San Diego
33249,San Diego
33792,San Diego
34247,San Diego
34479,San Diego
34909,San Diego
35815,San Diego
36665,San Diego
37466,San Diego
38262,San Diego
39487,San Diego
39721,San Diego
40444,San Diego
40707,San Diego
40724,San Diego
41012,San Diego
42348,San Diego
42399,San Diego
43221,San Diego
43339,San Diego
43552,San Diego
43994,San Diego
44108,San Diego
44164,San Diego
44590,San Diego
44841,San Diego
45415,San Diego
45685,San Diego
45824,San Diego
46200,San Diego
46236,San Diego
46288,San Diego
46450,San Diego
46848,San Diego
48085,San Diego
48528,San Diego
49068,San Diego
49752,San Diego
50207,San Diego
51467,San Diego
51693,San Diego
51783,San Diego
54283,San Diego
54707,San Diego
55324,San Diego
55465,San Diego
55523,San Diego
56071,San Diego
58726,San Diego
59062,San Diego
59620,San Diego
60097,San Diego
60383,San Diego
60411,San Diego
60810,San Diego
61643,San Diego
62350,San Diego
62366,San Diego
62687,San Diego
64061,San Diego
64386,San Diego
64858,San Diego
65409,San Diego
65823,San Diego
65954,San Diego
66773,San Diego
66884,San Diego
67802,San Diego
67819,San Diego
67990,San Diego
68005,San Diego
68472,San Diego
68811,San Diego
69388,San Diego
69545,San Diego
70651,San Diego
71168,San Diego
71284,San Diego
71594,San Diego
71871,San Diego
71953,San Diego
72162,San Diego
72413,San Diego
72684,San Diego
